avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,num_items,throughput
4022.5,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.5555555555555556,2,99
310.3333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.636363636363636,3,198
24.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.9615384615384612,2,197
450.8888888888889,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,13.42622950819672,9,197
192.66666666666666,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,22.047619047619047,6,36
64.5,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,5.048780487804878,2,197
2272.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,2.169811320754717,1,197
15.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,18.88888888888889,3,29
3254.0,_other_vendor,PR,Additives,Extenders,0.0,0,25.0,1.4,1,71
3.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,18.72222222222222,1,29
3.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,18.72222222222222,1,29
3.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,18.61111111111111,1,29
3.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,18.55555555555556,1,29
1312.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.511363636363637,1,170
1245.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.115384615384615,1,231
1897.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,6.096153846153846,1,231
154.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.096153846153846,1,231
3007.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.096153846153846,1,231
1373.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.096153846153846,1,231
31509.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0833333333333333,1,71
627.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.4,4,71
28795.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,1.411764705882353,1,71
161.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,49.43636363636364,3,99
305.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,49.43636363636364,6,99
200.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,15.048192771084338,1,231
4640.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,5.333333333333333,1,71
3074.8,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.1304347826087,10,71
713.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.1304347826087,2,71
1482.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.625,2,57
1164.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.868421052631579,1,71
664.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,5.73469387755102,1,107
7222.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,4.7105263157894735,1,71
3767.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,98
3989.5,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,30.695652173913043,2,36
351.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.053571428571429,1,107
2005.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,30.695652173913043,7,36
817.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.053571428571429,1,107
1307.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,7.053571428571429,1,107
666.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,66.78260869565217,1,170
4136.0,_other_vendor,PR,Packaging,Containers,2.0,0,0.0,2.72,1,231
94.33333333333333,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,5.516129032258065,3,321
611.4,_other_vendor,PR,Packaging,Labels,0.0,1,20.0,6.304347826086956,5,198
329.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,5.166666666666667,1,71
6456.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.307692307692308,4,36
1092.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.057692307692308,1,231
308.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,6.057692307692308,1,231
324.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,1.4545454545454546,1,71
404.3333333333333,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,62.98412698412698,6,107
1520.6666666666667,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,2.2222222222222223,3,107
10487.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.1,1,127
5533.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.935483870967742,1,71
6200.0,_other_vendor,PR,Packaging,_other_specific_type,2.0,0,0.0,1.0,1,98
8771.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.6666666666666667,1,162
8771.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.6666666666666667,1,162
7198.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,1.827586206896552,1,198
411.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,66.77173913043478,1,170
1472.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,2.310344827586207,1,127
12562.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,2.2758620689655173,1,127
2786.3333333333335,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.333333333333333,3,98
8645.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,5.432835820895522,1,126
792.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.835443037974684,1,231
7703.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.1818181818181817,2,110
1205.75,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,9.842105263157896,4,107
365.5,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.67692307692307,2,126
2161.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.394736842105263,1,98
829.125,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.436363636363636,8,107
2327.5,_other_vendor,PR,Additives,Extenders,0.0,1,20.0,4.15625,2,71
868.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,66.76086956521739,2,169
970.3,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,66.73913043478261,10,169
2452.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.4,1,71
18360.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.0769230769230769,1,98
2327.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,4.09375,2,71
2605.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,5.066666666666666,1,107
210.75,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.10344827586207,4,197
3607.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,107
2220.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.842105263157895,2,70
1683.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.789473684210527,2,70
1092.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,1.0,1,98
1100.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,7.419354838709677,2,70
7741.333333333333,_other_vendor,PR,Additives,_other_specific_type,1.0,1,0.0,3.113636363636364,3,126
178.5,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,50.0,9.045454545454543,2,197
497.3333333333333,_other_vendor,PR,Packaging,Labels,0.0,1,20.0,30.83333333333333,9,98
34.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,4.25,3,70
10392.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,25.0,1.0,1,98
1125.3333333333333,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,20.0,2.32,3,98
666.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,98
623.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.64583333333333,1,98
4331.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0769230769230769,1,98
251.75,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.538461538461538,4,197
24629.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.0,1,190
618.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.0,1,70
187.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,5.363636363636363,2,36
536.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,7.666666666666667,1,98
2816.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.7142857142857144,1,230
282.3157894736842,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.127272727272725,38,98
4139.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.3,1,230
2356.3333333333335,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,31.5,3,35
1054.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.17777777777778,2,70
200.4,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.14814814814815,10,98
5540.75,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.17777777777778,4,70
119.625,_other_vendor,PR,Packaging,Labels,0.0,0,40.0,24.266666666666666,8,35
1076.5,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,31.5,2,35
1201.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,68.17777777777778,1,70
1508.6,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,13.142857142857142,5,35
461.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,1.8695652173913044,1,196
186.2,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,6.2727272727272725,5,35
308.2,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,10.1875,5,35
221.16666666666666,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,14.82857142857143,12,197
505.5,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,2.847826086956522,2,197
630.7777777777778,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,16.666666666666664,15.768115942028986,9,197
2659.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.1041666666666665,2,197
1418.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.592592592592593,1,98
353.2307692307692,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.21518987341772,13,196
180.33333333333334,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,45.24242424242424,9,196
1808.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,5.509433962264151,4,197
260.38461538461536,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,41.64705882352941,26,35
114.85714285714286,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,22.944444444444443,7,56
15022.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.5,1,230
2400.0,_other_vendor,PR,Additives,_other_specific_type,6.0,1,0.0,1.4615384615384617,1,320
1463.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.0,1,35
779.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,14.333333333333334,1,133
13302.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.78125,1,106
338.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,7.4,4,28
199.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,10.681818181818182,1,35
8438.0,_other_vendor,PR,_other_product_type,_other_specific_type,3.0,1,22.22222222222222,2.333333333333333,1,70
458.8888888888889,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,9.84,9,126
291.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,31.272727272727277,1,35
823.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.127272727272727,2,106
752.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.5869565217391304,2,169
479.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,58.54205607476636,1,230
32985.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,4.8108108108108105,1,70
658.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,63
446.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.923076923076923,2,70
1506.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,16.666666666666664,4.25,1,70
2501.0,_other_vendor,PR,Additives,Extenders,1.0,1,0.0,4.518518518518518,1,70
5232.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,16.666666666666664,1.5714285714285714,1,197
3400.3333333333335,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.434782608695652,3,230
1993.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.97777777777777,9,70
1212.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,6.420289855072464,2,230
1925.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.97777777777777,8,70
1965.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,1,0.0,1.181818181818182,1,70
5683.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.736842105263158,2,126
9006.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,1.7,1,230
4589.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.2916666666666667,1,230
7101.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.5384615384615383,1,97
4755.0,_other_vendor,_NPR,Sales,Products for Resale,3.0,0,14.285714285714285,16.133333333333333,1,189
2700.5,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,1.7058823529411764,2,126
2105.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.1428571428571428,1,106
2401.1111111111113,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,10.052631578947368,9,106
5004.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,1,0.0,1.9523809523809523,1,196
1405.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.291666666666667,7,63
1306.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.142857142857143,1,106
1578.1666666666667,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.891891891891892,6,70
15192.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,3.4473684210526314,1,70
608.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.72972972972973,1,70
12890.0,_other_vendor,PR,Additives,Extenders,1.0,0,0.0,7.055555555555555,12,70
23014.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,7.055555555555555,4,70
232.75,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,48.44444444444444,4,97
246.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,49.81481481481482,1,97
7969.0,_other_vendor,_NPR,Sales,_other_specific_type,1.0,0,0.0,1.9642857142857144,1,106
14256.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.46666666666667,1,70
2442.0,_other_vendor,PR,Additives,_other_specific_type,2.0,0,0.0,1.0,1,183
20939.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,50.0,15.555555555555555,1,106
149.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,19.235294117647054,1,28
1.6666666666666667,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,25.0,19.176470588235293,3,28
20939.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,50.0,15.52777777777778,1,106
10902.0,_other_vendor,PR,Packaging,_other_specific_type,2.0,1,0.0,1.2222222222222223,1,106
2527.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.46666666666667,2,70
2.3333333333333335,vendorID_0171,PR,Additives,_other_specific_type,0.0,1,0.0,19.0,3,28
1097.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.093333333333334,1,196
6361.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,4.794871794871795,2,97
4626.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.44444444444444,1,70
11086.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,40.0,2.333333333333333,2,70
381.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,5.411764705882353,1,70
195.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,13.51219512195122,1,70
40322.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,4.783783783783784,1,70
28433.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,50.0,2.9411764705882355,1,32
4986.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.6842105263157894,1,196
1657.0,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,4.810526315789474,1,229
133.25,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,21.0,8,56
182.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,10.590909090909092,1,35
1415.0,_other_vendor,PR,Packaging,_other_specific_type,3.0,1,11.11111111111111,2.625,1,97
57261.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.138888888888889,1,106
443.5,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,67.35164835164835,4,168
422.6666666666667,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,10.545454545454543,9,35
831.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.761904761904762,1,106
307.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,18.823529411764707,1,28
29329.0,vendorID_0171,PR,_other_product_type,_other_specific_type,1.0,1,0.0,16.363636363636363,1,258
1193.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.37777777777778,1,69
3074.75,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.327272727272727,4,229
114.66666666666667,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,25.0,18.705882352941178,6,28
126.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,5.875,1,62
5314.25,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.403846153846154,4,168
117.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.067796610169491,1,229
10923.42857142857,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.35555555555555,7,69
4569.0,vendorID_0104,PR,Packaging,Containers,3.0,0,0.0,67.26666666666667,2,69
8384.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,1.0,1,229
7078.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.482758620689655,1,168
4657.25,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.642857142857143,4,125
2229.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,0,0.0,1.55,1,181
679.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,67.3076923076923,1,168
353.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.18181818181819,1,69
238.71428571428572,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,48.86792452830189,7,97
4168.75,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.18181818181819,4,69
134.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,24.785714285714285,6,34
1166.0,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,32.476190476190474,1,34
643.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,1,0.0,1.0,1,55
315.27272727272725,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.526315789473683,11,195
3242.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,1.0,1,27
3001.1428571428573,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,8.071428571428571,7,34
481.6666666666667,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,40.0,13.2,3,34
3860.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,25.0,1.0,1,34
130.2,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,5.479166666666667,5,196
137.25,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,9.375,4,196
479.6,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,22.75,20,69
707.0833333333334,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,13.7,12,27
117.375,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,10.17948717948718,8,195
1577.5,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,2.0,2,27
561.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.147058823529412,1,229
625.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.147058823529412,1,229
685.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.625,2,196
2749.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.3191489361702127,2,229
1237.3333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,5.575,3,196
165.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,30.5,15,196
146.96774193548387,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,36.375,31,97
635.3333333333334,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,25.0,7.294117647058823,3,55
486.0882352941176,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,34.0,34,34
57236.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,2.389830508474576,1,229
3686.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.65,1,69
1822.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.2142857142857142,1,105
57236.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.3728813559322037,1,229
20.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,50.264150943396224,1,97
8547.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,34
3389.714285714286,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.68181818181819,7,69
5017.777777777777,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,67.68181818181819,9,69
244.44444444444446,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,50.16981132075472,9,97
180.5,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,15.148148148148149,2,229
333.29411764705884,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,23.73684210526316,17,34
523.875,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,11.035714285714286,8,69
1065.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.261904761904762,1,195
224.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,20.0,4.0,4,27
355.3333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,4.804347826086956,3,196
3383.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.7647058823529411,1,105
2516.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.857142857142857,2,229
678.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0,1,232
1023.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,81.265625,1,108
