event_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,throughput
752.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,29.12,38
289.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,29.12,38
890.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,29.12,38
1103.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,29.12,38
1200.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,0.0,6.648148148148148,200
26.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.648148148148148,200
2500.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,0.0,6.648148148148148,200
750.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,0.0,6.648148148148148,200
250.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,0.0,6.648148148148148,200
106.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,6.648148148148148,200
8450.0,_other_vendor,PR,Packaging,Containers,5.0,0,0.0,1.3636363636363635,233
474.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,6.225352112676056,200
555.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,6.225352112676056,200
865.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,6.225352112676056,200
176.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
202.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
990.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
125.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,9.05,200
284.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
423.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,9.05,200
367.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
344.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,9.05,200
260.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
260.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
601.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
249.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
605.0,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,9.05,200
178.0,vendorID_0120,PR,Packaging,Labels,0.0,0,25.0,62.63636363636363,73
44024.0,_other_vendor,PR,Packaging,Containers,3.0,0,0.0,1.0,136
4079.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.870967741935484,199
10709.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,0.0,2.870967741935484,199
1127.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.870967741935484,199
2662.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.870967741935484,199
2549.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.870967741935484,199
2549.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.870967741935484,199
17167.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,1.2307692307692308,129
310.0,_other_vendor,PR,Additives,_other_specific_type,3.0,1,0.0,3.4615384615384617,323
2804.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.652173913043477,265
1465.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.652173913043477,265
790.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.652173913043477,265
1299.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
680.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
1465.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
148.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
834.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
1801.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
637.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
58.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,16.52173913043478,265
57746.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,129
94.0,_other_vendor,PR,Packaging,Labels,0.0,1,20.0,30.97959183673469,100
23.0,_other_vendor,PR,Packaging,Labels,0.0,1,20.0,30.97959183673469,100
138.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
78.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
177.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
152.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
93.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
187.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
93.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
551.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
152.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
763.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
93.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
330.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
110.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
488.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
367.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
183.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
305.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
110.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
441.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
468.0,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,30.93877551020408,100
1177.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,2.75,129
47369.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.2666666666666666,73
47369.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.2666666666666666,73
223.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,57.21818181818182,233
40800.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.4871794871794872,73
40800.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.4871794871794872,73
40800.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,1,0.0,3.358974358974359,73
40800.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.4871794871794872,73
43893.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,16.666666666666664,3.2,73
3256.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,20.0,4.267857142857143,233
43893.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.2,73
677.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.339285714285714,109
953.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.339285714285714,109
932.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.339285714285714,109
1429.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,9.491525423728811,109
775.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,9.64406779661017,109
1137.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,9.64406779661017,109
840.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,9.491525423728811,109
2276.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.367647058823529,129
389.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.818181818181818,233
720.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.333333333333333,100
982.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.307692307692308,100
175.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,18.4,31
32.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,18.4,31
2.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,18.3,31
2.0,vendorID_0171,PR,Additives,_other_specific_type,0.0,0,0.0,18.3,31
1.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,18.3,31
16.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,18.15,31
80.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,8.782608695652174,199
164.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,8.782608695652174,199
5623.0,_other_vendor,PR,Additives,Extenders,1.0,0,0.0,2.9696969696969697,73
2521.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.1111111111111112,73
47284.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.818181818181818,139
5760.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
5760.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
5760.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
5703.0,_other_vendor,PR,Additives,Extenders,0.0,0,20.0,6.675,73
5703.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,6.675,73
5703.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
848.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,2.033333333333333,199
3624.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,2.033333333333333,199
372.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,2.033333333333333,199
30484.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.3846153846153846,73
42556.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.7727272727272727,139
11068.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
11068.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,6.675,73
779.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,2.6842105263157894,73
513.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,2.6842105263157894,73
2338.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,2.6842105263157894,73
6722.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
6722.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
4033.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
10438.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
10438.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
6722.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
6722.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
6722.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,28.96,38
6231.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.964912280701754,109
2031.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
754.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
277.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
277.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
555.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
277.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
4127.0,_other_vendor,PR,Packaging,Containers,1.0,1,16.666666666666664,13.547619047619047,73
370.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
351.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
2556.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
706.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
1013.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,13.547619047619047,73
404.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,65.52127659574468,171
1289.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,65.52127659574468,171
156.0,vendorID_0120,PR,Packaging,Labels,0.0,0,25.0,62.36666666666667,100
3263.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,3.4545454545454546,199
1168.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,3.4545454545454546,199
652.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,3.4545454545454546,199
3310.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,20.0,2.375,100
2704.0,_other_vendor,PR,Packaging,Containers,1.0,0,20.0,2.0,65
536.0,_other_vendor,PR,Packaging,Containers,1.0,0,20.0,2.0,65
26279.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.6590909090909092,199
7177.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.0,109
1808.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,1.0,109
2810.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,57.19090909090909,232
297.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,65.5,171
121.0,vendorID_0136,PR,Packaging,Labels,1.0,0,0.0,65.5,171
383.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,57.19090909090909,232
223.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,57.19090909090909,232
558.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,57.19090909090909,232
554.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,65.5,171
277.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,65.5,171
3538.0,_other_vendor,PR,Additives,Extenders,2.0,0,0.0,1.7555555555555555,232
12500.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.3333333333333333,109
1323.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.17948717948718,100
305.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,57.11818181818182,232
350.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,13.261904761904765,72
282.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,13.261904761904765,72
138.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,1.0,38
8146.0,vendorID_0106,PR,Packaging,Containers,0.0,0,20.0,29.83333333333333,37
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
208.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
233.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
233.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
466.0,_other_vendor,PR,Packaging,Labels,0.0,0,16.666666666666664,49.07142857142857,100
466.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
466.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
133.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
133.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
42.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
240.0,_other_vendor,PR,Packaging,Labels,0.0,0,40.0,49.07142857142857,100
20.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
233.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
466.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
40.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.07142857142857,100
433.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,66.74468085106383,72
866.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,66.74468085106383,72
866.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,66.74468085106383,72
5695.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,66.74468085106383,72
416.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,66.74468085106383,72
397.0,vendorID_0104,PR,Packaging,Containers,0.0,1,20.0,66.74468085106383,72
411.0,vendorID_0104,PR,Packaging,Containers,0.0,1,16.666666666666664,66.74468085106383,72
2531.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,66.74468085106383,72
795.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,66.74468085106383,72
1987.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,66.74468085106383,72
2220.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
634.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
222.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
371.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
107.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
163.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
109.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
63.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
59.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
321.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
141.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
328.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
641.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
141.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
253.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
507.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
107.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
102.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,26.98765432098765,198
1312.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
468.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
783.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
490.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
102.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
1873.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
243.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
122.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
83.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
460.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
53.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,15.633802816901408,199
4.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
37.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
35.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
71.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
180.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
132.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
154.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
264.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,35.84146341463415,199
13.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
31.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
88.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
370.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
246.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
334.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
27.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
110.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
70.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
106.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
232.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
66.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
44.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
88.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,37.64150943396226,108
68.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.84146341463415,199
